inventory_id,product_id,created_at,soldCount
14647,P0017,2023-08-11,99
14648,P0018,2023-08-11,295
14649,P0001,2023-08-11,78
14650,P0013,2023-08-11,113
14651,P0017,2023-08-11,293
14652,P0007,2023-08-11,1
14653,P0008,2023-08-11,31
14654,P0014,2023-08-11,5
14655,P0015,2023-08-11,6
14656,P0002,2023-08-12,46
14657,P0006,2023-08-12,30
14658,P0008,2023-08-12,293
14659,P0009,2023-08-12,18
14660,P0014,2023-08-12,173
14661,P0018,2023-08-12,100
14662,P0002,2023-08-12,94
14663,P0004,2023-08-12,100
14664,P0006,2023-08-12,195
14665,P0012,2023-08-12,164
14666,P0013,2023-08-12,185
14667,P0017,2023-08-12,16
14668,P0009,2023-08-12,46
14669,P0010,2023-08-12,145
14670,P0012,2023-08-12,209
14671,P0016,2023-08-12,80
14672,P0003,2023-08-12,231
14673,P0006,2023-08-12,120
14674,P0008,2023-08-12,157
14675,P0011,2023-08-12,229
14676,P0012,2023-08-12,20
14677,P0015,2023-08-12,256
14678,P0003,2023-08-12,70
14679,P0004,2023-08-12,70
14680,P0007,2023-08-12,9
14681,P0015,2023-08-12,35
14682,P0001,2023-08-13,145
14683,P0006,2023-08-13,235
14684,P0009,2023-08-13,19
14685,P0010,2023-08-13,356
14686,P0017,2023-08-13,124
14687,P0019,2023-08-13,160
14688,P0012,2023-08-13,97
14689,P0014,2023-08-13,51
14690,P0017,2023-08-13,11
14691,P0019,2023-08-13,50
14692,P0005,2023-08-13,222
14693,P0006,2023-08-13,484
14694,P0010,2023-08-13,431
14695,P0017,2023-08-13,31
14696,P0001,2023-08-13,23
14697,P0004,2023-08-13,64
14698,P0007,2023-08-13,73
14699,P0008,2023-08-13,326
14700,P0017,2023-08-13,247
14701,P0018,2023-08-13,66
14702,P0003,2023-08-13,359
14703,P0005,2023-08-13,116
14704,P0007,2023-08-13,84
14705,P0011,2023-08-13,121
14706,P0014,2023-08-13,50
14707,P0016,2023-08-13,137
14708,P0009,2023-08-14,60
14709,P0012,2023-08-14,330
14710,P0015,2023-08-14,153
14711,P0006,2023-08-14,248
14712,P0008,2023-08-14,160
14713,P0009,2023-08-14,451
14714,P0014,2023-08-14,6
14715,P0017,2023-08-14,56
14716,P0019,2023-08-14,171
14717,P0003,2023-08-14,45
14718,P0010,2023-08-14,340
14719,P0015,2023-08-14,174
14720,P0017,2023-08-14,283
14721,P0018,2023-08-14,8
14722,P0005,2023-08-14,54
14723,P0007,2023-08-14,198
14724,P0009,2023-08-14,216
14725,P0010,2023-08-14,155
14726,P0011,2023-08-14,330
14727,P0012,2023-08-14,44
14728,P0003,2023-08-14,83
14729,P0005,2023-08-14,78
14730,P0007,2023-08-14,201
14731,P0011,2023-08-14,183
14732,P0014,2023-08-14,240
14733,P0017,2023-08-14,324
14734,P0007,2023-08-15,223
14735,P0011,2023-08-15,121
14736,P0014,2023-08-15,105
14737,P0017,2023-08-15,23
14738,P0001,2023-08-15,63
14739,P0002,2023-08-15,81
14740,P0007,2023-08-15,242
14741,P0010,2023-08-15,135
14742,P0011,2023-08-15,201
14743,P0013,2023-08-15,72
14744,P0019,2023-08-15,92
14745,P0008,2023-08-15,17
14746,P0013,2023-08-15,42
14747,P0016,2023-08-15,80
14748,P0003,2023-08-15,36
14749,P0010,2023-08-15,126
14750,P0011,2023-08-15,161
14751,P0002,2023-08-15,242
14752,P0005,2023-08-15,68
14753,P0008,2023-08-15,204
14754,P0016,2023-08-15,276
14755,P0019,2023-08-15,33
14756,P0006,2023-08-16,19
14757,P0010,2023-08-16,52
14758,P0011,2023-08-16,25
14759,P0014,2023-08-16,254
14760,P0007,2023-08-16,70
14761,P0011,2023-08-16,11
14762,P0017,2023-08-16,295
14763,P0006,2023-08-16,106
14764,P0008,2023-08-16,64
14765,P0010,2023-08-16,31
14766,P0011,2023-08-16,207
14767,P0018,2023-08-16,3
14768,P0019,2023-08-16,225
14769,P0001,2023-08-16,4
14770,P0009,2023-08-16,83
14771,P0012,2023-08-16,126
14772,P0018,2023-08-16,347
14773,P0002,2023-08-16,207
14774,P0005,2023-08-16,148
14775,P0006,2023-08-16,100
14776,P0009,2023-08-16,30
14777,P0011,2023-08-16,56
14778,P0016,2023-08-16,84
14779,P0018,2023-08-16,2
14780,P0003,2023-08-17,285
14781,P0004,2023-08-17,156
14782,P0007,2023-08-17,178
14783,P0010,2023-08-17,300
14784,P0020,2023-08-17,160
14785,P0005,2023-08-17,249
14786,P0006,2023-08-17,97
14787,P0008,2023-08-17,36
14788,P0010,2023-08-17,236
14789,P0011,2023-08-17,300
14790,P0014,2023-08-17,248
14791,P0016,2023-08-17,0
14792,P0019,2023-08-17,76
14793,P0020,2023-08-17,51
14794,P0003,2023-08-17,91
14795,P0004,2023-08-17,225
14796,P0008,2023-08-17,76
14797,P0011,2023-08-17,200
14798,P0013,2023-08-17,367
14799,P0017,2023-08-17,109
14800,P0018,2023-08-17,170
14801,P0019,2023-08-17,253
14802,P0003,2023-08-17,272
14803,P0008,2023-08-17,304
14804,P0009,2023-08-17,51
14805,P0011,2023-08-17,261
14806,P0013,2023-08-17,90
14807,P0007,2023-08-17,7
14808,P0008,2023-08-17,4
14809,P0009,2023-08-17,64
14810,P0013,2023-08-17,153
14811,P0016,2023-08-17,52
14812,P0020,2023-08-17,146
14813,P0002,2023-08-18,70
14814,P0011,2023-08-18,121
14815,P0013,2023-08-18,183
14816,P0016,2023-08-18,334
14817,P0019,2023-08-18,2
14818,P0003,2023-08-18,45
14819,P0004,2023-08-18,339
14820,P0008,2023-08-18,228
14821,P0009,2023-08-18,434
14822,P0012,2023-08-18,42
14823,P0013,2023-08-18,119
14824,P0016,2023-08-18,251
14825,P0018,2023-08-18,184
14826,P0003,2023-08-18,42
14827,P0004,2023-08-18,11
14828,P0005,2023-08-18,0
14829,P0009,2023-08-18,32
14830,P0019,2023-08-18,1
14831,P0001,2023-08-18,23
14832,P0005,2023-08-18,23
14833,P0006,2023-08-18,240
14834,P0007,2023-08-18,8
14835,P0009,2023-08-18,139
14836,P0019,2023-08-18,344
14837,P0004,2023-08-18,11
14838,P0005,2023-08-18,3
14839,P0008,2023-08-18,360
14840,P0011,2023-08-18,61
14841,P0019,2023-08-18,108
14842,P0020,2023-08-18,207
14843,P0005,2023-08-19,43
14844,P0009,2023-08-19,92
14845,P0010,2023-08-19,249
14846,P0017,2023-08-19,185
14847,P0002,2023-08-19,81
14848,P0005,2023-08-19,51
14849,P0007,2023-08-19,29
14850,P0011,2023-08-19,285
14851,P0013,2023-08-19,31
14852,P0015,2023-08-19,267
14853,P0003,2023-08-19,61
14854,P0004,2023-08-19,216
14855,P0005,2023-08-19,136
14856,P0006,2023-08-19,160
14857,P0015,2023-08-19,239
14858,P0018,2023-08-19,51
14859,P0004,2023-08-19,127
14860,P0005,2023-08-19,229
14861,P0007,2023-08-19,94
14862,P0009,2023-08-19,169
14863,P0014,2023-08-19,54
14864,P0020,2023-08-19,29
14865,P0012,2023-08-19,102
14866,P0018,2023-08-19,73
14867,P0001,2023-08-20,31
14868,P0002,2023-08-20,84
14869,P0003,2023-08-20,230
14870,P0006,2023-08-20,36
14871,P0007,2023-08-20,97
14872,P0012,2023-08-20,54
14873,P0014,2023-08-20,280
14874,P0016,2023-08-20,242
14875,P0005,2023-08-20,76
14876,P0006,2023-08-20,322
14877,P0010,2023-08-20,143
14878,P0012,2023-08-20,42
14879,P0013,2023-08-20,479
14880,P0015,2023-08-20,159
14881,P0017,2023-08-20,308
14882,P0018,2023-08-20,163
14883,P0007,2023-08-20,42
14884,P0011,2023-08-20,38
14885,P0015,2023-08-20,81
14886,P0016,2023-08-20,338
14887,P0017,2023-08-20,49
14888,P0020,2023-08-20,200
14889,P0001,2023-08-20,315
14890,P0002,2023-08-20,97
14891,P0004,2023-08-20,7
14892,P0006,2023-08-20,183
14893,P0008,2023-08-20,71
14894,P0010,2023-08-20,15
14895,P0005,2023-08-20,128
14896,P0007,2023-08-20,47
14897,P0008,2023-08-20,68
14898,P0012,2023-08-20,191
14899,P0014,2023-08-20,25
14900,P0016,2023-08-20,63
14901,P0001,2023-08-21,115
14902,P0004,2023-08-21,31
14903,P0009,2023-08-21,112
14904,P0001,2023-08-21,17
14905,P0016,2023-08-21,273
14906,P0017,2023-08-21,241
14907,P0018,2023-08-21,70
14908,P0019,2023-08-21,33
14909,P0001,2023-08-21,26
14910,P0002,2023-08-21,146
14911,P0005,2023-08-21,38
14912,P0009,2023-08-21,287
14913,P0010,2023-08-21,137
14914,P0011,2023-08-21,73
14915,P0017,2023-08-21,289
14916,P0001,2023-08-21,149
14917,P0002,2023-08-21,186
14918,P0003,2023-08-21,163
14919,P0004,2023-08-21,7
14920,P0008,2023-08-21,146
14921,P0011,2023-08-21,42
14922,P0016,2023-08-21,256
14923,P0002,2023-08-21,125
14924,P0007,2023-08-21,205
14925,P0008,2023-08-21,50
14926,P0010,2023-08-21,81
14927,P0016,2023-08-21,72
14928,P0017,2023-08-21,25
14929,P0004,2023-08-22,55
14930,P0007,2023-08-22,245
14931,P0009,2023-08-22,96
14932,P0013,2023-08-22,159
14933,P0014,2023-08-22,23
14934,P0016,2023-08-22,24
14935,P0005,2023-08-22,227
14936,P0013,2023-08-22,217
14937,P0014,2023-08-22,2
14938,P0002,2023-08-22,20
14939,P0005,2023-08-22,66
14940,P0008,2023-08-22,48
14941,P0009,2023-08-22,89
14942,P0013,2023-08-22,268
14943,P0015,2023-08-22,59
14944,P0016,2023-08-22,127
14945,P0019,2023-08-22,408
14946,P0009,2023-08-22,197
14947,P0011,2023-08-22,149
14948,P0003,2023-08-22,42
14949,P0010,2023-08-22,330
14950,P0015,2023-08-22,58
14951,P0018,2023-08-22,62
14952,P0019,2023-08-22,378
14953,P0009,2023-08-23,32
14954,P0011,2023-08-23,383
14955,P0015,2023-08-23,333
14956,P0006,2023-08-23,110
14957,P0009,2023-08-23,194
14958,P0016,2023-08-23,6
14959,P0020,2023-08-23,160
14960,P0001,2023-08-23,307
14961,P0010,2023-08-23,177
14962,P0011,2023-08-23,160
14963,P0020,2023-08-23,43
14964,P0001,2023-08-23,45
14965,P0002,2023-08-23,31
14966,P0003,2023-08-23,385
14967,P0007,2023-08-23,50
14968,P0018,2023-08-23,66
14969,P0001,2023-08-23,215
14970,P0005,2023-08-23,306
14971,P0006,2023-08-23,320
14972,P0007,2023-08-23,26
14973,P0008,2023-08-23,40
14974,P0015,2023-08-23,112
14975,P0017,2023-08-23,58
14976,P0003,2023-08-24,121
14977,P0009,2023-08-24,114
14978,P0012,2023-08-24,200
14979,P0015,2023-08-24,27
14980,P0007,2023-08-24,361
14981,P0008,2023-08-24,195
14982,P0016,2023-08-24,29
14983,P0019,2023-08-24,405
14984,P0020,2023-08-24,16
14985,P0007,2023-08-24,61
14986,P0015,2023-08-24,21
14987,P0018,2023-08-24,83
14988,P0019,2023-08-24,116
14989,P0002,2023-08-24,119
14990,P0003,2023-08-24,60
14991,P0010,2023-08-24,6
14992,P0014,2023-08-24,189
14993,P0017,2023-08-24,309
14994,P0018,2023-08-24,28
14995,P0001,2023-08-24,19
14996,P0005,2023-08-24,72
14997,P0009,2023-08-24,171
14998,P0012,2023-08-24,413
14999,P0014,2023-08-24,180
15000,P0001,2023-08-25,92
15001,P0006,2023-08-25,69
15002,P0014,2023-08-25,118
15003,P0002,2023-08-25,79
15004,P0003,2023-08-25,83
15005,P0010,2023-08-25,60
15006,P0012,2023-08-25,151
15007,P0013,2023-08-25,220
15008,P0014,2023-08-25,1
15009,P0017,2023-08-25,72
15010,P0002,2023-08-25,125
15011,P0004,2023-08-25,29
15012,P0006,2023-08-25,43
15013,P0012,2023-08-25,221
15014,P0005,2023-08-25,37
15015,P0002,2023-08-26,58
15016,P0005,2023-08-26,72
15017,P0006,2023-08-26,2
15018,P0009,2023-08-26,201
15019,P0011,2023-08-26,272
15020,P0014,2023-08-26,82
15021,P0018,2023-08-26,41
15022,P0020,2023-08-26,438
15023,P0002,2023-08-26,10
15024,P0006,2023-08-26,22
15025,P0008,2023-08-26,203
15026,P0012,2023-08-26,203
15027,P0014,2023-08-26,104
15028,P0019,2023-08-26,167
15029,P0020,2023-08-26,23
15030,P0006,2023-08-26,406
15031,P0008,2023-08-26,115
15032,P0009,2023-08-26,36
15033,P0010,2023-08-26,96
15034,P0013,2023-08-26,99
15035,P0015,2023-08-26,362
15036,P0008,2023-08-26,184
15037,P0012,2023-08-26,8
15038,P0013,2023-08-26,60
15039,P0003,2023-08-26,155
15040,P0005,2023-08-26,40
15041,P0007,2023-08-26,165
15042,P0015,2023-08-26,352
15043,P0019,2023-08-26,22
15044,P0020,2023-08-26,60
15045,P0001,2023-08-27,204
15046,P0002,2023-08-27,120
15047,P0009,2023-08-27,325
15048,P0013,2023-08-27,14
15049,P0018,2023-08-27,166
15050,P0019,2023-08-27,96
15051,P0004,2023-08-27,86
15052,P0011,2023-08-27,11
15053,P0012,2023-08-27,260
15054,P0013,2023-08-27,260
15055,P0015,2023-08-27,59
15056,P0018,2023-08-27,13
15057,P0019,2023-08-27,114
15058,P0003,2023-08-27,127
15059,P0008,2023-08-27,241
15060,P0009,2023-08-27,270
15061,P0011,2023-08-27,46
15062,P0014,2023-08-27,170
15063,P0001,2023-08-27,263
15064,P0012,2023-08-27,146
15065,P0017,2023-08-27,7
15066,P0010,2023-08-27,142
15067,P0012,2023-08-27,19
15068,P0016,2023-08-27,311
15069,P0001,2023-08-28,189
15070,P0004,2023-08-28,13
15071,P0009,2023-08-28,306
15072,P0010,2023-08-28,33
15073,P0011,2023-08-28,27
15074,P0013,2023-08-28,7
15075,P0016,2023-08-28,131
15076,P0017,2023-08-28,67
15077,P0019,2023-08-28,158
15078,P0010,2023-08-28,17
15079,P0014,2023-08-28,35
15080,P0020,2023-08-28,367
15081,P0001,2023-08-28,79
15082,P0002,2023-08-28,49
15083,P0008,2023-08-28,105
15084,P0010,2023-08-28,276
15085,P0012,2023-08-28,226
15086,P0014,2023-08-28,90
15087,P0016,2023-08-28,80
15088,P0001,2023-08-28,410
15089,P0003,2023-08-28,11
15090,P0004,2023-08-28,354
15091,P0007,2023-08-28,78
15092,P0008,2023-08-28,32
15093,P0011,2023-08-28,89
15094,P0016,2023-08-28,268
15095,P0003,2023-08-28,100
15096,P0016,2023-08-28,25
15097,P0017,2023-08-28,194
15098,P0019,2023-08-28,71
15099,P0004,2023-08-29,33
15100,P0005,2023-08-29,30
15101,P0010,2023-08-29,290
15102,P0015,2023-08-29,319
15103,P0017,2023-08-29,243
15104,P0018,2023-08-29,162
15105,P0019,2023-08-29,308
15106,P0020,2023-08-29,55
15107,P0004,2023-08-29,67
15108,P0005,2023-08-29,173
15109,P0008,2023-08-29,171
15110,P0010,2023-08-29,140
15111,P0013,2023-08-29,205
15112,P0014,2023-08-29,69
15113,P0017,2023-08-29,19
15114,P0019,2023-08-29,6
15115,P0020,2023-08-29,8
15116,P0002,2023-08-29,18
15117,P0007,2023-08-29,90
15118,P0013,2023-08-29,239
15119,P0014,2023-08-29,115
15120,P0016,2023-08-29,13
15121,P0018,2023-08-29,2
15122,P0002,2023-08-29,27
15123,P0004,2023-08-29,63
15124,P0008,2023-08-29,52
15125,P0009,2023-08-29,124
15126,P0013,2023-08-29,51
15127,P0018,2023-08-29,41
15128,P0002,2023-08-30,63
15129,P0007,2023-08-30,111
15130,P0008,2023-08-30,51
15131,P0009,2023-08-30,187
15132,P0012,2023-08-30,40
15133,P0013,2023-08-30,111
15134,P0001,2023-08-30,467
15135,P0019,2023-08-30,96
15136,P0002,2023-08-30,2
15137,P0019,2023-08-30,20
15138,P0020,2023-08-30,280
15139,P0005,2023-08-30,11
15140,P0012,2023-08-30,69
15141,P0016,2023-08-30,41
15142,P0020,2023-08-30,238
15143,P0001,2023-08-30,87
15144,P0002,2023-08-30,47
15145,P0004,2023-08-30,110
15146,P0012,2023-08-30,14
15147,P0018,2023-08-30,248
15148,P0003,2023-08-31,3
15149,P0004,2023-08-31,92
15150,P0006,2023-08-31,99
15151,P0014,2023-08-31,159
15152,P0019,2023-08-31,275
15153,P0009,2023-08-31,292
15154,P0005,2023-08-31,12
15155,P0008,2023-08-31,263
15156,P0010,2023-08-31,67
15157,P0011,2023-08-31,31
15158,P0017,2023-08-31,149
15159,P0004,2023-08-31,38
15160,P0008,2023-08-31,106
15161,P0017,2023-08-31,205
15162,P0019,2023-08-31,94
15163,P0004,2023-08-31,4
15164,P0006,2023-08-31,48
15165,P0017,2023-08-31,170
15166,P0008,2023-09-01,229
15167,P0010,2023-09-01,174
15168,P0018,2023-09-01,34
15169,P0019,2023-09-01,19
15170,P0007,2023-09-01,336
15171,P0008,2023-09-01,131
15172,P0015,2023-09-01,165
15173,P0017,2023-09-01,30
15174,P0015,2023-09-01,88
15175,P0001,2023-09-01,168
15176,P0002,2023-09-01,41
15177,P0008,2023-09-01,9
15178,P0010,2023-09-01,13
15179,P0013,2023-09-01,78
15180,P0019,2023-09-01,162
15181,P0020,2023-09-01,65
15182,P0004,2023-09-01,320
15183,P0005,2023-09-01,167
15184,P0006,2023-09-01,293
15185,P0007,2023-09-01,197
15186,P0015,2023-09-01,68
15187,P0016,2023-09-01,161
15188,P0019,2023-09-01,20
15189,P0004,2023-09-02,219
15190,P0006,2023-09-02,426
15191,P0008,2023-09-02,112
15192,P0009,2023-09-02,92
15193,P0018,2023-09-02,301
15194,P0020,2023-09-02,39
15195,P0002,2023-09-02,324
15196,P0003,2023-09-02,217
15197,P0005,2023-09-02,133
15198,P0014,2023-09-02,110
15199,P0003,2023-09-02,187
15200,P0008,2023-09-02,15
15201,P0011,2023-09-02,32
15202,P0013,2023-09-02,160
15203,P0020,2023-09-02,54
15204,P0007,2023-09-02,301
15205,P0009,2023-09-02,125
15206,P0013,2023-09-02,15
15207,P0014,2023-09-02,171
15208,P0018,2023-09-02,96
15209,P0006,2023-09-02,112
15210,P0009,2023-09-02,60
15211,P0003,2023-09-03,38
15212,P0004,2023-09-03,77
15213,P0012,2023-09-03,125
15214,P0018,2023-09-03,45
15215,P0020,2023-09-03,39
15216,P0002,2023-09-03,1
15217,P0003,2023-09-03,297
15218,P0004,2023-09-03,77
15219,P0005,2023-09-03,302
15220,P0010,2023-09-03,55
15221,P0012,2023-09-03,436
15222,P0014,2023-09-03,47
15223,P0016,2023-09-03,6
15224,P0020,2023-09-03,203
15225,P0010,2023-09-03,432
15226,P0016,2023-09-03,219
15227,P0020,2023-09-03,344
15228,P0001,2023-09-03,52
15229,P0003,2023-09-03,111
15230,P0005,2023-09-03,53
15231,P0011,2023-09-03,77
15232,P0012,2023-09-03,199
15233,P0003,2023-09-03,12
15234,P0005,2023-09-03,47
15235,P0007,2023-09-03,192
15236,P0009,2023-09-03,157
15237,P0003,2023-09-04,77
15238,P0005,2023-09-04,104
15239,P0006,2023-09-04,6
15240,P0016,2023-09-04,122
15241,P0002,2023-09-04,84
15242,P0018,2023-09-04,121
15243,P0019,2023-09-04,139
15244,P0008,2023-09-04,88
15245,P0009,2023-09-04,88
15246,P0005,2023-09-04,3
15247,P0010,2023-09-04,318
15248,P0020,2023-09-04,111
15249,P0003,2023-09-04,36
15250,P0004,2023-09-04,3
15251,P0009,2023-09-04,53
15252,P0012,2023-09-04,93
15253,P0015,2023-09-04,131
15254,P0016,2023-09-04,366
15255,P0003,2023-09-05,260
15256,P0007,2023-09-05,49
15257,P0009,2023-09-05,153
15258,P0016,2023-09-05,172
15259,P0019,2023-09-05,172
15260,P0005,2023-09-05,314
15261,P0008,2023-09-05,1
15262,P0010,2023-09-05,40
15263,P0017,2023-09-05,87
15264,P0018,2023-09-05,15
15265,P0020,2023-09-05,6
15266,P0002,2023-09-05,171
15267,P0003,2023-09-05,185
15268,P0010,2023-09-05,405
15269,P0011,2023-09-05,85
15270,P0015,2023-09-05,152
15271,P0018,2023-09-05,70
15272,P0003,2023-09-05,63
15273,P0008,2023-09-05,175
15274,P0012,2023-09-05,20
15275,P0020,2023-09-05,72
15276,P0002,2023-09-05,22
15277,P0018,2023-09-05,188
15278,P0002,2023-09-06,110
15279,P0003,2023-09-06,290
15280,P0005,2023-09-06,72
15281,P0011,2023-09-06,248
15282,P0012,2023-09-06,53
15283,P0017,2023-09-06,401
15284,P0020,2023-09-06,31
15285,P0002,2023-09-06,118
15286,P0017,2023-09-06,132
15287,P0015,2023-09-06,142
15288,P0016,2023-09-06,98
15289,P0020,2023-09-06,151
15290,P0003,2023-09-06,264
15291,P0007,2023-09-06,59
15292,P0009,2023-09-06,238
15293,P0010,2023-09-06,68
15294,P0017,2023-09-06,88
15295,P0018,2023-09-06,173
15296,P0003,2023-09-06,33
15297,P0006,2023-09-06,33
15298,P0012,2023-09-06,298
15299,P0013,2023-09-06,193
15300,P0015,2023-09-06,241
15301,P0017,2023-09-06,29
15302,P0019,2023-09-06,306
15303,P0002,2023-09-07,92
15304,P0006,2023-09-07,169
15305,P0009,2023-09-07,3
15306,P0018,2023-09-07,129
15307,P0004,2023-09-07,306
15308,P0005,2023-09-07,94
15309,P0008,2023-09-07,26
15310,P0010,2023-09-07,69
15311,P0003,2023-09-07,92
15312,P0004,2023-09-07,286
15313,P0005,2023-09-07,37
15314,P0007,2023-09-07,191
15315,P0008,2023-09-07,239
15316,P0016,2023-09-07,48
15317,P0018,2023-09-07,106
15318,P0001,2023-09-07,359
15319,P0020,2023-09-07,143
15320,P0001,2023-09-07,88
15321,P0008,2023-09-07,440
15322,P0009,2023-09-07,128
15323,P0011,2023-09-07,250
15324,P0014,2023-09-07,202
15325,P0020,2023-09-07,134
15326,P0002,2023-09-08,299
15327,P0016,2023-09-08,31
15328,P0018,2023-09-08,49
15329,P0011,2023-09-08,55
15330,P0013,2023-09-08,96
15331,P0015,2023-09-08,177
15332,P0016,2023-09-08,14
15333,P0017,2023-09-08,21
15334,P0020,2023-09-08,34
15335,P0002,2023-09-08,180
15336,P0005,2023-09-08,104
15337,P0006,2023-09-08,327
15338,P0010,2023-09-08,105
15339,P0011,2023-09-08,205
15340,P0020,2023-09-08,219
15341,P0001,2023-09-08,91
15342,P0007,2023-09-08,15
15343,P0011,2023-09-08,174
15344,P0003,2023-09-09,335
15345,P0009,2023-09-09,71
15346,P0016,2023-09-09,224
15347,P0017,2023-09-09,133
15348,P0018,2023-09-09,62
15349,P0011,2023-09-09,30
15350,P0018,2023-09-09,49
15351,P0001,2023-09-09,26
15352,P0007,2023-09-09,85
15353,P0017,2023-09-09,4
15354,P0020,2023-09-09,142
15355,P0004,2023-09-09,16
15356,P0006,2023-09-09,23
15357,P0007,2023-09-09,8
15358,P0013,2023-09-09,70
15359,P0015,2023-09-09,197
15360,P0017,2023-09-09,9
15361,P0018,2023-09-09,28
15362,P0020,2023-09-09,185
15363,P0004,2023-09-09,194
15364,P0006,2023-09-09,23
15365,P0007,2023-09-09,10
15366,P0009,2023-09-09,181
15367,P0015,2023-09-09,32
15368,P0016,2023-09-09,157
15369,P0018,2023-09-09,141
15370,P0005,2023-09-10,161
15371,P0011,2023-09-10,133
15372,P0019,2023-09-10,73
15373,P0002,2023-09-10,47
15374,P0011,2023-09-10,143
15375,P0014,2023-09-10,49
15376,P0016,2023-09-10,452
15377,P0019,2023-09-10,179
15378,P0002,2023-09-10,70
15379,P0003,2023-09-10,47
15380,P0007,2023-09-10,22
15381,P0008,2023-09-10,9
15382,P0011,2023-09-10,121
15383,P0012,2023-09-10,414
15384,P0002,2023-09-10,168
15385,P0006,2023-09-10,45
15386,P0014,2023-09-10,46
15387,P0017,2023-09-10,69
15388,P0006,2023-09-10,168
15389,P0008,2023-09-10,61
15390,P0009,2023-09-10,138
15391,P0020,2023-09-10,72
15392,P0008,2023-09-11,149
15393,P0012,2023-09-11,77
15394,P0019,2023-09-11,114
15395,P0001,2023-09-11,48
15396,P0003,2023-09-11,329
15397,P0005,2023-09-11,51
15398,P0007,2023-09-11,307
15399,P0008,2023-09-11,255
15400,P0009,2023-09-11,125
15401,P0015,2023-09-11,106
15402,P0006,2023-09-11,213
15403,P0009,2023-09-11,131
15404,P0012,2023-09-11,275
15405,P0018,2023-09-11,17
15406,P0006,2023-09-11,382
15407,P0012,2023-09-11,113
15408,P0016,2023-09-11,108
15409,P0018,2023-09-11,94
15410,P0002,2023-09-11,152
15411,P0004,2023-09-11,181
15412,P0007,2023-09-11,30
15413,P0008,2023-09-11,221
15414,P0009,2023-09-11,26
15415,P0011,2023-09-11,286
15416,P0013,2023-09-11,59
15417,P0014,2023-09-11,336
15418,P0015,2023-09-11,183
15419,P0003,2023-09-12,63
15420,P0004,2023-09-12,146
15421,P0006,2023-09-12,264
15422,P0008,2023-09-12,32
15423,P0009,2023-09-12,338
15424,P0015,2023-09-12,242
15425,P0003,2023-09-12,86
15426,P0005,2023-09-12,12
15427,P0014,2023-09-12,101
15428,P0015,2023-09-12,55
15429,P0020,2023-09-12,74
15430,P0003,2023-09-12,43
15431,P0005,2023-09-12,19
15432,P0006,2023-09-12,29
15433,P0011,2023-09-12,411
15434,P0013,2023-09-12,280
15435,P0016,2023-09-12,36
15436,P0019,2023-09-12,58
15437,P0020,2023-09-12,185
15438,P0002,2023-09-12,1
15439,P0007,2023-09-12,121
15440,P0009,2023-09-12,4
15441,P0014,2023-09-12,245
15442,P0015,2023-09-12,66
15443,P0017,2023-09-12,130
15444,P0018,2023-09-12,92
15445,P0020,2023-09-12,174
15446,P0003,2023-09-12,19
15447,P0008,2023-09-12,318
15448,P0011,2023-09-12,182
15449,P0012,2023-09-12,77
15450,P0020,2023-09-12,30
15451,P0001,2023-09-13,93
15452,P0004,2023-09-13,218
15453,P0011,2023-09-13,204
15454,P0018,2023-09-13,162
15455,P0005,2023-09-13,24
15456,P0012,2023-09-13,62
15457,P0013,2023-09-13,13
15458,P0015,2023-09-13,1
15459,P0016,2023-09-13,39
15460,P0020,2023-09-13,463
15461,P0006,2023-09-13,33
15462,P0011,2023-09-13,43
15463,P0014,2023-09-13,184
15464,P0017,2023-09-13,223
15465,P0001,2023-09-13,168
15466,P0002,2023-09-13,232
15467,P0004,2023-09-13,327
15468,P0005,2023-09-13,161
15469,P0007,2023-09-13,51
15470,P0010,2023-09-13,25
15471,P0017,2023-09-13,13
15472,P0004,2023-09-13,293
15473,P0005,2023-09-13,324
15474,P0007,2023-09-14,38
15475,P0008,2023-09-14,70
15476,P0010,2023-09-14,148
15477,P0011,2023-09-14,392
15478,P0004,2023-09-14,31
15479,P0009,2023-09-14,14
15480,P0014,2023-09-14,198
15481,P0015,2023-09-14,133
15482,P0017,2023-09-14,164
15483,P0001,2023-09-14,229
15484,P0002,2023-09-14,155
15485,P0005,2023-09-14,63
15486,P0009,2023-09-14,10
15487,P0011,2023-09-14,116
15488,P0014,2023-09-14,126
15489,P0017,2023-09-14,58
15490,P0002,2023-09-14,112
15491,P0005,2023-09-14,96
15492,P0009,2023-09-14,6
15493,P0011,2023-09-14,102
15494,P0012,2023-09-14,134
15495,P0013,2023-09-14,30
15496,P0006,2023-09-14,414
15497,P0010,2023-09-14,93
15498,P0015,2023-09-14,152
15499,P0003,2023-09-15,343
15500,P0014,2023-09-15,215
15501,P0019,2023-09-15,112
15502,P0002,2023-09-15,130
15503,P0004,2023-09-15,251
15504,P0005,2023-09-15,65
15505,P0009,2023-09-15,156
15506,P0007,2023-09-15,8
15507,P0009,2023-09-15,139
15508,P0011,2023-09-15,52
15509,P0012,2023-09-15,60
15510,P0016,2023-09-15,29
15511,P0001,2023-09-15,283
15512,P0005,2023-09-15,111
15513,P0010,2023-09-15,254
15514,P0014,2023-09-15,28
15515,P0015,2023-09-15,148
15516,P0019,2023-09-15,93
15517,P0006,2023-09-15,314
15518,P0007,2023-09-15,1
15519,P0008,2023-09-15,37
